user_id,favorite_song_1,favorite_song_2,favorite_song_3,favorite_song_4,favorite_song_5,favorite_song_6,favorite_song_7,favorite_song_8,favorite_song_9,favorite_song_10,favorite_song_11,favorite_song_12,favorite_song_13,favorite_song_14,favorite_song_15,favorite_song_16,favorite_song_17,favorite_song_18,favorite_song_19,favorite_song_20
1575,2393,2457,4382,5450,6331,7506,208,1425,1574,4235,5074,7124,181,381,554,838,839,3216,3805,4061
1576,3093,130,243,248,315,595,741,762,874,950,1117,1319,1333,1473,1940,2026,2736,3161,4111,4478
1577,1357,2762,3485,3533,497,5731,336,1343,2194,2236,2313,3813,4951,5258,5482,5759,6608,6988,1858,3939
1578,410,421,1043,1962,3029,811,1248,1483,6420,7557,335,950,1467,5237,7156,7193,1004,1194,1758,1951
1579,29,83,419,552,683,738,782,1359,1699,1909,2200,2507,2808,2960,3014,3577,3688,4024,4173,4342
1580,3528,4970,5844,6364,7274,1795,3193,3356,3473,4054,4389,6687,7156,7233,7451,1423,3567,4382,5179,7070
1581,2078,7478,4656,376,418,554,772,857,1081,2740,3052,3601,3698,3835,4868,5122,5186,5298,5315,5361
1582,55,1087,1357,2317,2680,3356,3389,3939,3977,4007,4300,4477,5131,5132,5246,5606,6040,6174,6691,6939
1583,6285,7687,598,624,801,1217,1423,1758,2622,2652,3453,4086,4100,4406,5478,6627,7106,7402,7457,7549
1584,1,29,54,65,67,69,75,83,85,104,123,136,143,152,169,186,218,241,250,259
1585,294,686,874,1683,2026,2995,3897,5497,6347,6668,6988,7236,94,99,1007,1089,1451,1693,1727,1758
1586,782,2960,3014,83,3478,4651,7115,419,4636,6038,7328,1291,3577,1720,1260,4652,6752,2836,5222,2053
1587,38,393,604,875,903,1105,1739,2305,2551,2740,3161,3470,3832,3885,3937,4095,4683,4879,4965,5455
1588,811,1282,1594,1847,2794,3357,3567,4387,4940,5333,5534,5946,5950,6589,7347,458,3664,4950,2969,7687
1589,542,619,1259,1376,2196,2656,2712,2941,3381,5087,5596,5686,5779,5897,5904,7676,384,413,684,926
1590,555,1267,1693,1727,1783,1963,2008,2763,2769,2780,2801,2824,4359,4520,4550,4563,4849,5323,5704,5767
1591,349,1078,4264,5152,99,4054,4436,7202,4364,3069,3303,117,5012,7529,876,7197,843,2114,2771,3321
1592,4102,7137,5534,7767,4368,2714,270,5289,4100,4143,4103,1347,6162,194,2284,900,2106,4581,3041,1528
1593,6033,6674,4926,4736,220,388,7021,3533,4077,1297,1291,3577,5563,7143,7207,3362,4501,4812,5330,6711
1594,113,153,159,270,437,611,668,1125,1293,1651,1664,1671,1751,1758,1940,2274,2345,2385,2497,2503
1595,1557,4802,4970,7261,2568,3746,99,1456,1658,1891,2008,2040,2214,2883,3090,3192,3977,4080,6589,6858
1596,95,1067,6502,3193,3533,4077,1357,2011,2762,3485,4452,1423,2794,3339,3689,3746,5115,5851,6491,6587
1597,2117,4519,4857,6244,1768,2461,4045,4365,4382,6870,6953,7037,7279,7542,642,1788,2518,2752,2852,3193
1598,7495,4063,1217,3084,3893,6333,988,2125,2923,3289,5218,7356,598,739,934,1405,1671,1870,2158,2447
1599,2317,3315,3975,6119,341,925,1330,1347,1642,2361,3184,3356,4337,4440,4905,5012,5974,6202,6627,7692
1600,7159,6592,3572,1361,1859,2798,3968,4188,4260,4272,4852,4911,6866,6941,7274,436,538,756,801,1282
1601,42,99,120,166,253,493,518,607,629,637,658,666,675,742,801,818,848,849,867,994
1602,935,1150,2150,2225,2600,2628,4345,5698,5808,6174,6202,6541,7033,651,1368,2197,5131,7146,7518,7397
1603,1046,2011,9,99,141,689,897,946,1009,1468,1785,2122,2518,2704,3517,4038,4150,4187,4824,4856
1604,1143,5375,6839,2821,1369,5942,6,54,143,187,428,472,552,561,628,981,1025,1202,1207,1220
1605,5207,3553,5737,248,361,644,1043,1200,4382,5244,5262,6930,183,811,3269,3634,3687,3698,4288,4824
1606,822,2683,5304,5617,6279,7496,2798,950,216,2396,3156,3412,4981,5060,5685,100,1846,3128,3164,4468
1607,554,772,857,2740,3216,3805,4061,6014,6204,6528,6613,6841,7005,7193,314,517,611,753,1046,1251
1608,1594,7493,7760,1211,2504,117,811,932,1467,2752,3275,3746,3813,3931,4197,5009,5160,5166,5534,5970
1609,1771,7197,652,1153,1354,1401,1802,2822,3087,3473,3910,5082,6282,7223,7309,7373,7659,2842,3120,6277
1610,2064,7293,598,1977,3888,5844,5942,5964,738,2363,6309,224,2059,2712,3454,3567,4272,4333,5384,6285
1611,49,250,259,336,998,1001,1037,1507,2491,2559,2672,2785,2867,2926,2978,3551,3813,4825,5019,5908
1612,1548,5236,1740,6545,6943,926,7528,82,265,1574,2026,2095,3331,3342,3474,3698,6282,6320,6942,6988
1613,42,243,747,935,1101,1357,1362,1940,2665,2903,3879,3976,4826,5504,5519,5587,5869,7197,3723,3948
1614,376,554,2136,2519,3718,6955,6988,7632,123,532,552,2448,2620,2778,3062,4342,4745,6944,7769,611
1615,811,950,1473,1785,2122,2311,2393,3001,3734,4231,4943,5141,5534,6131,6371,6587,6930,7066,7069,7273
1616,1847,4468,6832,3391,4544,1007,4086,2276,5218,759,1357,2011,2762,3485,3533,4077,4452,1129,1211,1956
1617,343,437,927,1207,1211,2156,3939,4055,5708,6813,7460,7676,2940,3047,3196,3531,4468,6462,5617,5950
1618,2127,4454,36,243,376,437,607,741,762,772,966,1192,1251,1465,1733,1935,2026,2380,2665,2824
1619,406,1083,1264,1673,7687,7657,1989,6507,248,1920,5677,79,6088,651,1648,2361,2607,4925,1693,4817
1620,452,604,3105,3477,3937,4095,4469,5467,5590,53,1142,1532,2127,2519,2740,3331,3462,3980,5087,6350
1621,216,410,811,2794,2953,3029,3406,3454,3576,3746,4397,4664,4925,5141,5384,5473,6131,6279,6281,6592
1622,53,128,174,292,686,879,1004,1046,1251,1430,1436,1718,1736,2125,2548,3043,3062,3220,3228,3262
1623,45,520,595,1062,1347,1675,1683,1847,2522,4595,4925,5093,5150,6099,6235,6244,6608,6884,6910,7052
1624,5187,388,2531,4636,6352,5919,7726,3677,4507,1724,619,926,1235,3987,4761,6200,7549,509,833,1945
1625,7760,1369,3675,752,1847,3567,6832,4883,4107,4918,6260,6270,1306,3878,410,1373,90,1006,4816,4387
1626,1594,7493,2972,5294,5617,6428,7021,274,6515,1451,4025,4043,4856,7207,7504,5341,97,866,900,1211
1627,181,1500,2740,7193,7684,9,341,585,648,817,843,902,2045,3161,3289,3299,3389,3675,3905,5568
1628,134,812,813,1204,1314,1346,2183,2347,3465,3616,3976,4308,4577,5076,5448,5639,5824,5896,6285,6787
1629,1009,1473,2852,2923,3688,4107,4387,4519,4726,4922,4943,4950,5335,5398,5946,5970,6057,6251,6282,6313
1630,1854,4803,1211,2225,2482,4043,5274,7033,866,1357,2305,3300,3675,4656,4903,5563,6576,163,436,437
1631,1673,2182,3814,6357,7638,9,263,533,535,812,1940,2022,2040,2156,4359,4937,6978,7671,1143,2642
1632,6194,7108,7463,2959,4519,646,2111,7424,373,595,762,813,913,1683,1999,2309,2393,2439,2572,3389
1633,253,903,1352,1870,2182,2317,2361,2427,2441,2599,2742,2768,3088,3452,3714,3975,4070,4110,6154,6241
1634,9,179,392,713,747,1075,1251,1267,1576,1661,1891,2056,3213,3866,3977,4156,4337,4359,4683,4849
1635,6,932,946,2585,3332,3517,4323,4824,7106,237,520,570,1816,2117,3193,3269,3497,3644,4020,4515
1636,1357,1362,1430,1671,1758,1940,2011,3533,3723,3866,4452,4817,4826,4937,5635,6086,6889,6953,2507,3694
1637,1357,6674,7423,341,4270,3445,969,3976,4581,6285,130,362,897,1217,1406,1419,1693,1953,3693,4520
1638,624,4683,6041,135,1532,2658,3029,3216,4664,4714,4776,6049,6659,7474,7477,371,517,650,818,1075
1639,2138,5087,282,299,410,644,934,1127,1333,1469,1473,1735,2026,2568,2808,3029,3080,3406,3642,3698
1640,757,1594,1703,2317,3315,3975,5341,7493,1297,4320,6539,6295,1528,5617,6824,966,7561,2779,1383,1177
1641,274,641,4003,5258,5350,6600,593,7290,1246,1645,2765,4700,4753,6663,4950,5662,4038,138,1043,6792
1642,1133,6864,194,3342,4935,3353,4180,406,472,1673,2009,3839,4832,4837,5647,7375,7476,1548,3073,4004
1643,5974,4272,436,437,562,696,765,1004,2133,2182,2443,2794,3084,3442,3462,3576,4564,4581,4931,5087
1644,582,796,1157,1329,2100,4099,4395,5493,5599,6739,7342,668,736,1362,1251,3879,5869,3494,421,6310
1645,5826,6834,7137,696,900,2794,5942,934,2740,3367,3746,3888,4943,5130,6761,7221,339,385,849,1220
1646,874,3047,5388,6592,6941,1331,4424,5082,6285,130,181,243,554,762,1319,1345,1594,1705,2127,2929
1647,376,554,1208,1766,2127,2296,2912,3263,3313,3315,3474,3698,3746,3975,4140,4231,4595,4734,4803,4951
1648,196,386,635,662,925,1220,1272,2073,2811,3066,3071,4331,4333,4350,4490,4782,5142,6230,6824,7528
1649,42,253,286,340,341,364,385,739,741,747,817,1273,1327,1467,1513,1783,1900,1935,2133,2158
1650,3177,4161,6954,7255,222,265,544,1527,2333,2345,2554,2874,2943,2991,3241,3903,4885,5185,5248,5258
1651,1007,2753,2936,5513,6287,7497,14,19,42,99,186,187,243,353,374,392,437,449,555,598
1652,117,406,472,1673,2009,3839,4832,4837,5647,7375,7476,140,516,624,812,1057,1314,1322,1337,1491
1653,793,1002,4139,2127,2483,2733,4939,42,2674,3533,4621,5333,238,966,1182,1251,1594,34,362,404
1654,243,741,7611,50,53,142,186,440,598,696,900,981,1003,1046,1207,1209,1228,1345,1594,1900
1655,2891,3176,3939,4539,5722,6813,37,2821,3567,6502,1532,1847,3406,4272,4776,5237,6309,6832,4424,6170
1656,1004,4843,6168,6644,7460,1046,1117,1466,1997,2010,2047,2755,3616,3725,4904,5386,5583,5654,5869,5889
1657,442,595,772,1087,1117,1149,1319,1768,2200,2798,3177,3712,3869,4185,5122,5625,6080,6115,6194,6224
1658,113,3321,3689,3837,3976,4389,4452,5530,5634,7361,7761,5237,1858,1962,2106,2284,2890,3183,5844,6279
1659,240,644,1468,1613,1816,2393,3001,3486,3912,3974,4020,4038,4231,4506,4811,4954,5186,5328,5664,6063
1660,1369,909,981,1026,1193,1418,2696,4253,4718,5163,5688,6415,7586,7587,746,5996,7438,42,243,658
1661,6558,1003,3505,5635,79,343,436,494,515,793,801,1373,1619,1977,2106,2652,2808,3047,3331,3349
1662,178,2729,5711,268,914,981,1159,1419,1640,1679,2425,2779,2884,2927,3016,3346,3423,4269,4698,4903
1663,6939,36,213,411,488,750,891,1192,1646,1647,1715,1770,1782,1900,2052,2561,2571,3400,3605,3892
1664,27,333,508,631,635,796,1043,1172,1209,1915,1989,2296,2358,3275,3509,3629,4038,4199,4304,4323
1665,213,1004,1179,1192,1207,1580,1646,1930,1956,2058,2833,3071,3307,3605,3693,3977,4187,4490,4504,4624
1666,14,104,354,517,566,903,1007,1272,2182,2202,2427,2433,2570,2742,2768,3071,3195,3377,3783,3832
1667,3074,4151,5813,6056,6677,289,607,650,969,1043,1087,1153,1172,1220,1251,1357,1385,1401,1739,1912
1668,7203,739,3939,42,796,1080,1671,1943,1956,2040,2126,2225,2378,2570,2811,2946,3321,3567,3866,3977
1669,866,3790,4993,406,3839,4116,7375,3016,4803,524,585,631,1596,1912,1920,3811,4040,5508,7456,3000
1670,6,641,737,1202,1340,1767,2186,2540,2704,3498,3856,4003,4038,4323,4430,4759,5258,5350,5818,6023
1671,177,186,216,449,512,798,894,1172,1207,1223,1513,1671,2121,2221,2291,2432,2571,2739,2799,3081
1672,4313,436,624,747,927,1007,1548,1891,1900,2197,2361,2707,3086,3099,3339,3342,3372,3427,3466,3572
1673,130,328,396,1209,2133,3275,3311,3988,4111,4270,4715,4729,4931,6370,6659,6943,6950,7156,7609,2339
1674,718,3402,3524,4383,4453,4831,5012,5601,7110,7689,848,849,1458,2403,696,1009,1357,2011,2064,2461
1675,2560,5728,7230,1087,1153,1771,1900,1989,2052,2643,2665,2680,2842,3062,3099,3114,4347,4683,4934,5082
1676,3524,4453,4831,5012,5716,355,1456,6428,7671,5304,3431,7108,3712,1673,2113,2656,3105,3839,4275,5255
1677,3193,140,516,779,1442,2183,3119,3384,4673,4707,4808,5175,5639,5705,5890,5896,5969,6501,6622,7719
1678,2133,2794,4766,6170,6659,2378,6357,1594,2150,2940,5036,7402,7493,900,1858,2081,3567,3751,5087,6462
1679,1152,1920,3171,4717,925,421,635,686,811,950,1004,1251,1333,1473,1594,2568,2740,3590,3746,4300
1680,83,376,641,1486,1815,3478,4003,4161,4651,5087,5258,5350,5677,5994,6074,6080,6194,6353,6600,7115
1681,1594,7493,362,966,3451,3457,5473,6311,7632,2562,2653,117,1989,2886,3861,4748,7004,5122,6204,7255
1682,6033,6674,2849,5603,6209,6216,6511,1004,4851,5597,1513,3505,7453,187,1571,2607,4803,7139,2673,7528
1683,6919,243,658,741,747,1935,2410,2903,3321,3426,3690,4153,4634,4867,5519,6030,7611,665,2202,2742
1684,177,2078,2564,2864,5309,6413,7515,7680,1295,4257,4262,376,2995,4023,4289,554,6260,6270,7236,7262
1685,103,2906,3581,4246,6579,6768,1143,2642,5375,5451,5649,5955,6839,7001,913,2439,7349,248,570,1557
1686,1388,1983,3331,3357,3533,5179,437,1142,1977,2794,2891,3342,3888,6534,6637,1965,5970,2560,3321,1217
1687,1067,3514,5087,7642,7674,53,263,2432,2518,2755,3517,3567,4304,4934,6282,6285,7318,7368,2156,4484
1688,1787,237,570,780,830,1292,2393,2518,2572,2755,3001,3219,3319,3464,3497,3517,3923,4150,4170,4208
1689,376,772,1465,1831,2555,2736,3177,3869,4024,4840,4868,5122,6224,6613,7108,7255,248,352,458,554
1690,324,511,914,1044,1419,1860,2318,2495,3903,4320,4399,5365,5464,5505,5565,5898,7044,7296,243,1014
1691,1594,7493,130,696,1160,2230,3039,3552,4018,4111,4441,4694,5038,6279,6307,6531,6648,6745,7593,7742
1692,1648,406,472,1673,2009,3839,4832,4837,5647,7375,7476,3105,6088,7675,243,741,1935,3690,2891,3176
1693,130,206,1289,1571,2808,3084,3514,3979,6335,6930,7389,34,437,511,1213,1306,1594,1758,1859,2154
1694,1714,2796,4723,6008,7171,130,1209,2133,3275,3988,4111,4931,6659,7156,7609,289,292,554,700,913
1695,1611,4314,811,950,2117,2401,4925,5398,5473,7193,282,1054,2461,624,878,2122,2393,2704,3001,3497
1696,187,1571,4803,7139,428,5806,6291,6979,631,756,4898,5320,5323,5883,721,955,1164,1188,1207,1596
1697,591,3161,6168,3356,4047,6335,7477,2254,5060,260,1695,2298,2546,3454,3655,7342,7523,134,1454,1459
1698,9,38,53,243,339,385,518,565,635,650,741,817,848,849,924,1004,1142,1251,1347,1385
1699,1025,1329,2452,3034,4099,4147,4359,4595,4698,4849,5704,6216,6978,7017,7033,1976,4817,5635,7433,6
1700,1966,3878,4736,6033,2755,1373,2447,6558,6761,410,520,1142,1454,1631,2696,3315,4424,5355,6589,6745
1701,71,186,243,624,741,1172,1333,1900,1935,2204,2560,2728,2982,3616,3746,3941,4683,4782,5335,5341
1702,901,1109,2359,4272,6595,7004,7061,7721,7553,809,224,599,608,759,849,1143,1298,1352,2011,2762
1703,1689,2818,4765,6080,7493,7770,591,1497,5625,5919,1613,3576,3888,6022,257,292,339,1581,2125,2398
1704,376,520,949,1021,1120,1218,1719,2321,2555,2572,2642,2980,3265,3372,3589,3779,5420,6115,6353,6559
1705,4133,4210,5338,6871,1596,4470,5349,466,1038,1371,1966,2016,3894,4620,5579,6037,6167,6728,1847,1966
1706,2317,3315,3975,2712,997,757,981,2273,3372,4150,4925,4942,5308,6609,184,512,790,1566,1771,2931
1707,45,94,179,312,392,652,689,848,921,1039,1089,1379,1455,1493,1648,1693,1695,1727,1963,2040
1708,1900,2052,4153,186,428,767,1087,1100,1214,1779,2142,2222,2795,3284,3533,3715,3863,3930,4077,4284
1709,9,16,280,284,341,611,621,631,668,689,765,1004,1225,1451,1456,1671,1673,1693,1727,1920
1710,130,248,319,372,477,729,739,811,934,1008,1043,1250,1319,1345,1405,1483,1532,1746,1768,1859
1711,1594,2150,2940,7402,1900,4683,4782,5532,5628,6682,2923,4107,4918,5335,6057,6114,6227,6251,6260,6270
1712,1941,2712,739,2762,3888,4468,5087,497,934,1953,2230,3418,3552,6352,163,3723,6710,6174,45,709
1713,6,9,10,16,30,98,115,130,132,174,194,213,259,284,292,362,449,477,488,521
1714,1246,1471,5173,1413,5090,5564,6533,6988,3964,4183,5341,3128,3975,49,50,77,259,552,738,981
1715,2940,7402,595,1064,2194,6098,6608,6690,7360,7594,3859,3421,2930,4868,6541,1940,1941,3723,3948,4345
1716,373,690,747,812,2284,2903,2923,3003,3533,3695,3956,4931,4937,5121,5598,6279,6649,7082,7409,1209
1717,4111,4270,7021,7255,95,130,800,897,950,1194,1209,1454,1473,1594,1895,2117,2133,2821,3062,3357
1718,935,1043,1157,1373,1594,1669,1858,2886,2969,2991,3047,3176,3183,3205,3315,3881,3939,3975,4150,4272
1719,88,6824,6285,7687,3465,6624,367,2448,5451,5649,5955,1648,3505,4910,5410,7746,177,5309,6413,7680
1720,1852,2085,2886,404,2317,3315,3975,2209,3041,3938,4334,4935,5246,5422,5471,6511,7204,7504,5817,909
1721,3976,5617,1211,1539,1721,2648,2676,2739,4043,4063,5085,7078,7570,2758,755,4538,4753,5122,5618,6663
1722,900,1858,2794,2971,3406,3878,4107,4272,4918,6462,6674,3888,6364,966,1250,436,1150,1615,2940,3693
1723,299,1333,1532,3012,181,1248,1473,2740,3216,5262,6204,6371,6954,183,581,1477,7157,82,6928,6929
1724,2487,591,696,897,1142,1388,2011,2133,2969,3252,4102,4736,5942,7588,3094,3406,3888,6364,1281,1204
1725,1217,4387,5478,5946,6051,6350,778,2655,6597,1211,13,406,848,1075,1089,1673,2009,3473,3505,4102
1726,386,759,897,1211,1272,2011,2676,3445,3485,3505,3533,4025,4077,4333,4452,5576,5826,6824,6834,6943
1727,1043,1176,2701,4254,7193,520,1009,1557,2519,3319,3805,4802,4949,4950,5186,5244,5662,5942,6063,7243
1728,51,85,147,243,313,376,421,461,625,668,673,780,794,874,920,957,1009,1027,1127,1194
1729,793,7451,306,518,2182,2361,2712,2821,2969,3530,4100,5463,5942,6589,7070,7197,519,1182,2590,7071
1730,428,3930,6041,5270,1727,7460,243,287,478,648,721,844,884,979,1596,1891,2182,2378,2590,3389
1731,299,1532,3406,3860,4361,4776,5237,5262,6057,6251,6350,6357,6468,6567,7642,7670,163,1087,2665,4308
1732,9,367,2056,2676,53,237,672,946,1468,1785,1861,2122,2518,2755,3269,3634,4038,4231,4773,5074
1733,257,2844,3421,6281,7692,565,631,650,708,848,1080,1458,1900,1943,2378,3389,3532,3605,3905,4187
1734,97,7578,133,1886,2744,3146,3401,4370,4764,7046,299,738,3411,4537,663,5192,1507,1592,3372,4962
1735,244,376,514,554,603,724,834,838,857,862,915,1008,1098,1253,1332,1341,1470,1654,1904,1905
1736,1758,2497,2536,3572,4577,4937,199,7147,497,5309,358,469,1732,5794,6458,3444,4012,5885,7750,7071
1737,134,635,1385,1594,1596,2130,2155,2461,3161,3477,3974,4111,5237,6204,6365,6769,6978,6988,7274,88
1738,2712,34,793,1513,2739,3349,3693,4100,5333,5950,7070,1758,4577,4937,6086,759,1357,2011,2762,3485
1739,1345,248,372,683,759,875,1067,1207,1209,1357,1359,1362,1758,1847,1933,2011,2133,2186,2741,2762
1740,3047,218,687,1137,1325,3149,4115,4142,4959,5811,7580,2110,1345,2808,6584,6,641,1202,1340,1767
1741,4746,4861,2755,6285,6813,4779,1373,4102,5172,5859,6510,6589,1362,1628,3319,4170,4382,5141,5249,5522
1742,1208,88,2572,3219,3344,4945,5497,5823,134,237,248,570,697,716,780,1009,1292,1557,1643,1671
1743,1292,3496,4150,4231,4824,5380,5522,5664,5990,7357,7396,2518,3486,3517,4038,4170,6587,830,2329,134
1744,130,248,299,336,595,624,641,811,1127,1142,1333,1405,1532,1710,1842,1909,2046,2127,2133,2200
1745,5139,410,755,904,1689,2195,2483,3315,3331,3698,3975,3980,4346,5038,5048,5964,6074,6137,6279,6294
1746,280,696,925,3161,5255,1343,1347,2622,4835,5722,5942,6941,7609,1850,5554,4581,16,270,1303,1453
1747,1009,1454,5662,7506,248,282,598,1909,1962,1976,3124,3567,3878,3888,4272,5012,5677,5780,6589,1211
1748,4150,6589,7070,2696,7451,7760,6558,1456,4934,6894,4736,42,1721,2762,3084,3689,5530,5563,6333,3349
1749,3349,3693,5950,3888,1956,2739,3567,4357,4468,7086,7726,3576,4566,7692,3235,4766,7122,7284,520,2361
1750,141,282,570,974,1655,1785,2122,2393,2704,2755,2815,3001,3046,3047,3343,3344,3464,3486,3496,3517
1751,516,747,1142,1327,1466,1758,3321,3406,5854,5970,4022,1652,2252,3395,3479,5060,5737,6256,7151,5576
1752,565,650,2623,3389,3905,5499,7223,7673,1649,333,99,134,216,280,742,866,1329,1751,1935,2182
1753,6364,7736,897,2503,2570,3689,299,1127,1373,1973,2106,2807,5294,5552,6745,410,474,1454,3029,3846
1754,1451,2403,9,2676,5495,6209,924,4337,5455,6202,7203,672,1876,4168,5267,7158,5147,7072,1956,3977
1755,497,679,755,904,966,1228,1319,1359,1868,2483,2807,3620,3980,4694,4939,5341,5591,5617,6066,6226
1756,120,208,570,897,1965,3001,3939,4100,4279,6552,845,1326,3905,1665,2555,5623,5625,2357,364,1891
1757,1209,3275,6659,187,1571,4803,7139,3623,354,518,801,1007,1900,2433,2652,2742,2940,3184,3205,3342
1758,27,53,134,187,216,312,339,436,519,635,844,939,969,1142,1144,1150,1209,1303,1329,1440
1759,1508,2695,4137,4304,4305,4827,6487,119,205,244,261,312,376,415,432,484,551,554,632,680
1760,497,591,696,2507,2794,7642,243,312,376,950,1189,1194,2002,2519,3273,3805,5801,6022,6841,6988
1761,1138,3528,5534,5535,2127,1868,4838,248,686,934,1009,1319,1989,2040,2358,2568,3001,3568,3747,4022
1762,1209,1357,1908,4389,4436,4931,5882,6511,6257,3709,3001,343,437,598,759,793,1142,1251,1580,1736
1763,2944,6022,6813,1306,7070,224,2712,2150,2504,4564,5478,1022,1483,1847,2447,3567,4925,6866,1941,5817
1764,866,1267,2225,3505,4036,4245,4849,5472,7033,1345,511,726,981,1025,1852,3466,4143,4320,5464,5482
1765,5554,6236,4040,4542,5410,5813,163,477,784,891,1144,1211,1673,2044,2168,2772,3205,3313,3439,3479
1766,1188,1615,4350,6350,2742,16,299,631,818,1351,1456,1943,4382,5166,5450,5671,6930,7396,5398,5955
1767,526,1211,1273,3041,4782,5594,6825,6948,4389,830,849,4272,6063,272,4025,6577,5355,5473,6456,1989
1768,1209,3275,6659,6943,7609,3988,7156,2133,6370,1571,53,2507,1478,7742,1054,2461,282,5710,6774,4553
1769,99,341,392,568,674,747,813,876,903,1172,1204,1345,1467,1493,1619,1774,1783,1978,2017,2155
1770,2572,6,237,570,647,793,1221,1454,2186,2313,2432,2518,2704,2755,3001,3046,3219,3442,3486,3517
1771,2740,5801,7193,7684,2944,3510,3880,5056,5713,6278,6841,6991,7428,7542,418,1470,4547,381,421,838
1772,3706,524,2475,3524,5968,2959,5289,1397,5488,5304,5999,315,913,1117,2439,3172,3616,3985,4308,4478
1773,5974,849,1339,1451,2403,3178,5236,187,1571,2317,3315,3975,4803,7139,4838,581,3331,4272,6219,686
1774,2147,3199,5387,2110,3313,3702,4745,5258,5856,6569,1483,2821,2972,4883,5764,6353,6603,755,1212,2483
1775,5594,6720,123,265,778,2094,3936,4961,5187,6597,7290,7301,3184,3474,6421,6510,3552,4482,4107,5087
1776,216,2106,3979,6539,2808,4816,4836,4838,5280,5341,5848,6603,7273,7736,1557,1973,2081,4137,4827,1182
1777,263,289,4791,4441,4701,7658,5012,7277,4524,2461,6285,6469,1891,7207,1331,2721,2794,3888,5237,117
1778,913,5185,6496,289,747,935,950,1075,1142,1354,1442,1532,1594,2133,2290,3043,3172,3746,4905,6204
1779,339,436,566,608,665,742,817,913,1157,1251,1725,1758,2197,2886,3088,3124,3161,3384,3476,3695
1780,517,1170,1493,1891,1897,2204,2482,3086,3977,4086,4810,5147,6637,7590,7654,518,866,1089,1211,1333
1781,5974,6930,7389,6603,554,762,934,1043,1333,1347,1465,1557,1785,2026,2317,2401,2758,3258,3836,4022
1782,4137,1107,1319,4827,1229,3077,3229,3429,5511,1746,4925,6487,7273,6080,492,5717,6176,6486,7289,128
1783,5388,5669,3497,4922,5084,6131,181,566,1594,3062,3161,4036,5099,5298,5324,6456,6472,7316,1179,3307
1784,253,5026,428,518,1401,1673,2197,3114,4361,4477,6041,6291,6897,7105,1648,1758,2225,3675,4791,5499
